L2 B2 U R2 D2 R2 F2 U R2 D R2 B2 D2 R2,14
F2 U' F2 U' B2 U R2 D' L2 U' R2 U2 R2 U',14
D' B2 R2 D L2 D L2 U' B2 D' F2 B2 D',13
B2 U F2 U' R2 D B2 U' F2 U R2 D' F2 U2,14
D' R2 D' L2 D' B2 L2 U2 F2 U R2 U' F2,13
U2 F2 R2 L2 D' F2 U B2 D' B2 L2 U F2 U2 F2,15
U2 R2 B2 D' L2 B2 D2 F2 D' F2 B2 R2 U R2 U2,15
F2 B2 D R2 U' B2 R2 L2 D2 R2 L2,11
U2 B2 U' B2 D' R2 D R2 D' R2 L2 B2 D' L2,14
R2 L2 U2 F2 D R2 F2 U2 F2 D' R2 U2 B2 U' B2,15
U R2 D' L2 U2 B2 U L2 B2 D B2 D' R2 D' F2,15
D' F2 L2 U2 L2 U' F2 D' R2 B2 D' F2 D L2 F2,15
U2 F2 R2 U R2 U' R2 U L2 F2 B2 D' L2 D B2,15
F2 D' F2 D' R2 D F2 D' F2 U' B2 U L2 U,14
U D2 B2 L2 B2 U B2 D' R2 L2 B2 R2 D',13
R2 D2 R2 D R2 F2 U2 D' R2 F2 D' R2 B2,13
R2 F2 L2 F2 D' F2 B2 L2 D L2 U R2 D',13
U' F2 U' B2 D2 L2 F2 D' R2 D F2 R2 U2 L2 D,15
D' F2 U' R2 B2 U2 B2 U2 D' R2 D2 L2 U,13
R2 F2 R2 F2 U2 B2 D F2 U' F2 D2 L2 U,13
U R2 F2 D2 R2 D' B2 L2 F2 B2,10
U' D R2 U F2 B2 L2 D R2 F2 D F2 U' R2,14
U B2 U L2 U' R2 U R2 D' B2 D L2 U' B2 D,15
L2 U2 F2 U B2 D2 R2 F2 D' R2 D' L2 D R2,14
U L2 B2 R2 F2 U2 D' F2 D' L2 F2,11
D L2 U2 B2 D F2 D L2 D F2 L2 F2 B2 U2,14
D' B2 U' R2 D' R2 D L2 U2 L2 F2 U L2,13
U F2 U' R2 U' F2 R2 D2 R2 U2 D L2 U B2,14
R2 U' D F2 L2 D R2 D F2 L2 U2 L2,12
U' F2 D' L2 U' F2 L2 B2 U R2 B2 D' L2,13
R2 U' R2 U F2 L2 F2 U' L2 D R2 D2,12
U' R2 U' R2 D F2 U' L2 U' L2 U2 L2 B2 L2 B2,15
D2 R2 D' L2 B2 U' R2 L2 D' B2 D' F2 L2,13
L2 U2 F2 U R2 F2 U2 F2 D' R2 U2 R2 B2 L2,14
L2 U2 B2 D F2 D2 F2 L2 U' L2 B2 U R2,13
U2 D L2 U L2 F2 U L2 D2 F2 R2 B2 D R2,14
U2 L2 U B2 D' R2 L2 D' B2 D B2 D2 R2 F2,14
B2 U R2 L2 D' R2 L2 D2 B2 L2 D',11
U2 F2 U2 L2 U2 F' D2 B U2 F' R2 B' D2,13
U D2 R2 U' L2 U L2 D B2 U2 B2 D R2 B2 L2,15
U F2 B2 R2 B2 U L2 D2 B2 U' F2 R2 U' L2,14
U B2 L2 U' L2 D F2 L2 U F2 U L2 U,13
R2 U F2 L2 U2 B2 R2 D F2 L2 B2 L2,12
U R2 F2 D2 B2 U' B2 R2 L2 U R2 D' F2 D',14
U L2 F2 U' L2 D B2 L2 D2 L2 D F2 D' L2 U,15
F2 D B2 L2 U R2 U' L2 U' F2 B2 L2 B2 D2,14
U' B2 R2 U L2 U' F2 D' R2 U2 F2 U,12
U2 F2 U F2 U' B2 D L2 U' F2 D' B2 U' L2 U2,15
U' F2 U B2 R2 U' R2 U2 F2 D F2 L2 U' R2 B2,15
U2 R2 U B2 U' F2 U F2 D R2 D' B2 L2 B2,14
D' R2 D' F2 B2 U B2 U' B2 L2 D2,11
U' F2 R2 U' B2 R2 D R2 D' B2 R2 U' R2 D,14
U' F2 U' F2 R2 D2 L2 D B2 L2 U' B2 D2 F2,14
U B2 L2 U L2 D F2 R2 U2 R2 D' R2 U' L2 D2,15
R2 L2 D F2 U' L2 F2 R2 U B2 D L2 D,13
U2 B2 D2 L2 F2 U R2 B2 U' R2 F2 D B2 R2,14
R2 F2 D L2 U' R2 U F2 L2 U2 F2 R2 B2 D',14
B2 L2 U' B2 L2 U F2 L2 U2 F2 B2 D,12
R2 U R2 D2 R2 U L2 B2 R2 U2 B2 U B2,13
U2 R2 U R2 L2 B2 D' F2 D' B2 R2 B2 U2 R2,14
U D2 B2 L2 D F2 R2 D2 R2 U R2 D' B2 D L2,15
U R2 U2 L2 D F2 D' B2 R2 F2 U R2 D2,13
U F2 U' R2 U2 L2 U' F2 D' R2 U R2 U B2,14
U B2 R2 U F2 U D2 F2 R2 L2 D' L2 F2 L2,14
F2 D R2 U L2 D B2 U2 F2 L2 D2 R2 D,13
D F2 U2 R2 B2 D L2 U B2 R2 U' R2 L2,13
U' F2 L2 D2 F2 L2 D L2 U' L2 F2 U R2 F2,14
B2 D F2 D' F2 R2 U' R2 B2 D F2 D F2,13
R2 U2 F2 L2 D2 R2 F2 D R2 L2 F2 D' R2,13
U2 F2 L2 D' R2 L2 B2 D R2 U2 R2 B2 R2 D',14
D2 L2 D' B2 U B2 R2 U L2 D' B2 U2 F2 R2,14
L2 F2 L2 U' F2 D2 B2 D F2 L2 U' R2 U B2,14
U' F2 L2 U' F2 U B2 U' B2 L2 U' R2 B2 U',14
U2 R2 U2 L2 B2 L2 D' R2 B2 D2 F2 D R2 D2,14
U2 R2 B2 R2 U B2 U F2 D2 R2 D' L2 B2 U',14
R2 D2 L2 D B2 R2 D R2 D' L2,10
U B2 D B2 R2 D R2 U' F2 U2 R2 D R2 D2,14
U F2 D L2 U2 L2 F2 B2 D' F2 R2 U F2 B2,14
R2 U L2 U2 D B2 L2 D' B2 U F2 U',12
U D' R2 U R2 B2 U' R2 D B2 L2,11
F2 L2 B2 R2 D F2 L2 U F2 D2 R2 U' F2 D2,14
U' F2 R2 D F2 D2 F2 L2 B2 R2 F2 D' R2 U B2,15
R2 B2 U L2 U B2 R2 L2 U R2 D2 B2 D2,13
U B2 R2 F2 R2 D' F2 U2 B2 R2 U' R2 U2 F2 D,15
U R2 D2 L2 F2 U R2 L2 U R2 F2 D' F2 U',14
U D R2 D B2 U' B2 U2 B2 D' R2 U' R2 L2,14
U' R2 B2 U F2 U' F2 L2 D2 L2 D' F2 L2 U' R2,15
L2 B2 U F2 R2 D' F2 D' F2 U L2 D' F2 D2,14
U F2 D2 B2 U F2 R2 U' L2 F2 D' B2 R2 L2,14
D R2 L2 U' F2 D F2 L2 D2 F2 U,11
R2 F2 U R2 U L2 D2 R2 B2 D F2 D2 R2 U',14
U2 R2 U R2 F2 D B2 R2 D F2 D2 F2 B2 D,14
L2 B2 U' L2 B2 U R2 U L2 D2 R2 B2 D B2,14
U2 F2 L2 D R2 D L2 U2 F2 D' L2 U' F2 R2 F2,15
F2 L2 D B2 D F2 L2 U F2 D' F2 U F2 D' B2,15
F2 R2 U' B2 U F2 R2 U2 L2 U B2 L2 U,13
R2 U2 D' B2 D2 B2 L2 D R2 D' F2 U' F2 L2,14
R2 B2 U2 F2 U' B2 D' B2 U L2 D R2 L2 D2,14
U2 B2 D L2 U' F2 D R2 D B2 U R2 U,13
F2 R2 F2 U2 R2 D R2 L2 U L2 D' L2 D',13
L2 D2 L2 B2 D B2 U F2 L2 D L2 D' B2 R2,14
L2 U L2 D' R2 U2 R2 B2 D' F2 U2 R2 U L2 U2,15
D' R2 L2 F2 U R2 B2 D F2 U' L2 F2 D' R2 D',15
U2 R2 D' F2 D2 L2 U R2 D F2 B2 U R2,13
U2 L2 B2 U B2 U' F2 L2 U' R2 D' F2 B2 D2 L2,15
F2 R2 U F2 D' F2 R2 U D L2 B2 U2,12
U' B2 U R2 U' R2 U R2 D R2 D' L2 D R2,14
U L2 F2 D' B2 D2 L2 B2 U' R2 U F2 B2 U',14
L2 U F2 U' R2 D R2 D L2 U F2 D R2 L2,14
L2 U' L2 U2 R2 F2 D' F2 U' B2 U R2 U' L2 B2,15
U R2 B2 D' L2 F2 D2 F2 D' F2 R2 D2 L2 U' R2,15
L2 D2 B2 U F2 R2 D' F2 R2 F2 L2 F2,12
F2 U R2 U2 F2 U' F2 U' L2 D F2 B2 R2 D2,14
U2 L2 D L2 F2 U B2 R2 D R2 B2 U R2 F2,14
F2 U D2 L2 D' R2 D B2 D' F2 R2 U F2,13
U' R2 U' L2 D L2 D' F2 U' B2 U2 L2 B2 R2,14
B2 U R2 F2 D R2 U' L2 F2 U2 L2 U2 L2,13
U' F2 U' R2 D' F2 D' R2 D R2 U R2 B2,13
U' R2 D' F2 R2 B2 R2 U' D2 R2 U R2 B2 D,14
U2 R2 D' R2 B2 U R2 B2 L2 F2 D L2 U F2,14
B2 R2 U' B2 D F2 U' L2 U2 R2 B2 D' L2 D,14
U B2 L2 U' B2 U2 F2 U F2 D B2 U' B2 U' F2,15
U D2 F2 D' B2 U B2 R2 D F2 D B2 U R2 D',15
F2 L2 F2 D F2 U2 B2 R2 D' F2 R2 U2 B2,13
U' F2 L2 D2 B2 D' R2 L2 B2 U' R2 D B2 D',14
U' R2 B2 U L2 U R2 D2 B2 D2 B2 R2 D',13
F2 D2 L2 B2 U' R2 D F2 L2 F2 U' B2 U,13
B2 U' F2 U' B2 U2 R2 D L2 U' F2 D R2 U' B2,15
R2 L2 U' F2 B2 U B2 R2 U2 L2 U D,12
U L2 U L2 D2 F2 B2 L2 B2 U L2 D' R2 F2 U',15
F2 B2 U' L2 B2 U' L2 U2 F2 U B2 R2 D2 B2,14
L2 U' B2 L2 U D2 L2 U' F2 B2 U2 F2 U,13
U2 F2 D' B2 L2 B2 U2 L2 D F2 U F2 R2 F2,14
F2 D F2 D2 R2 U B2 D B2 U' R2 L2,12
B2 U2 F2 R2 B2 L2 B2 U F2 U' L2 U2,12
U L2 U' L2 B2 R2 D2 R2 U R2 D' L2 D' F2 U,15
R2 D' F2 L2 U2 L2 B2 U F2 D R2 U' B2 U2,14
U L2 D' F2 L2 U' L2 U2 L2 D' L2 B2 L2,13
U F2 U2 F2 U B2 U L2 F2 B2 U B2 U2 F2,14
R2 F2 D' R2 D B2 U' F2 D F2 R2 L2 U,13
U2 R2 U B2 R2 U L2 D R2 U F2 U' L2 D2,14
D2 R2 F2 D' L2 U L2 D' B2 D R2 U' R2,13
D' B2 R2 D' L2 U B2 R2 F2 U' L2,11
U' R2 U2 D' R2 D' R2 B2 R2 B2 R2 U R2 F2,14
U R2 U' F2 L2 F2 L2 B2 U' F2 U' L2 U' R2,14
U' R2 U2 F2 U' L2 B2 D2 R2 B2 U F2 L2 F2 L2,15
R2 U F2 L2 U' R2 D R2 U' F2 R2 U R2 D2,14
B2 L2 D' F2 U L2 D F2 R2 F2 U2 R2 L2,13
R2 F2 R2 D R2 D F2 R2 L2 U D2 L2,12
D B2 U B2 U' R2 F2 D2 F2 D' R2 F2 U',13
U2 F2 U' R2 U B2 U B2 R2 D L2 D' B2 D F2 U',16
L2 F2 R2 D2 L2 D R2 F2 U2 F2 D' F2 R2 U,14
R2 F2 D2 F2 L2 U2 L2 U B2 U' F2 B2 U,13
R2 U L2 U D R2 D L2 D2 F2 L2 U2,12
B2 U R2 D R2 D2 B2 D2 L2 F2 B2,11
U2 F2 D' R2 U' F2 R2 D2 L2 D' L2 F2 D R2,14
U F2 D R2 U' B2 U R2 F2 D F2 D F2,13
R2 D' L2 U' R2 F2 U2 R2 D2 R2 U' F2 U,13
L2 U' L2 U' D2 F2 L2 D L2 U R2 U' R2 B2,14
L2 U R2 D' B2 U' F2 L2 U',9
F2 L2 F2 L2 D L2 D' B2 R2 U2 L2 U2 D',13
U2 R2 L2 B2 L2 U F2 U B2 D' R2 D' F2 L2 D',15
U2 F2 L2 D R2 D2 R2 B2 U F2 D L2 B2 U,14
U' L2 D' F2 D L2 F2 R2 F2 D' R2 U R2 D2,14
D' L2 D R2 F2 U2 F2 U' B2 L2 D2 B2 L2,13
U' F2 U2 R2 F2 R2 D' R2 D' F2 U R2 U' L2 F2,15
F2 U2 L2 D L2 U' F2 B2 D F2 D B2 R2,13
U2 F2 U' R2 B2 L2 F2 D2 B2 D L2 D L2,13
U L2 B2 L2 B2 U B2 U2 D L2 D L2 B2,13
R2 B2 D2 B2 D' R2 D' B2 U' R2 F2 U2,12
D R2 U B2 R2 F2 R2 U R2 D2 F2 U' L2,13
U2 L2 U' F2 B2 D L2 U F2 B2 D' L2,12
U2 B2 D R2 L2 D2 R2 U' L2 F2 U' R2 B2,13
L2 D' B2 D2 F2 L2 U F2 U F2 U' B2 D F2,14
D F2 R2 L2 D' F2 D L2 U2 L2 F2 L2 D R2,14
U2 L2 F2 U F2 D2 B2 U' B2 R2 U F2 D' R2,14
B2 L2 U2 D' L2 F2 B2 U D2 L2 B2 U' L2,13
D' L2 D B2 U' B2 R2 U' L2 F2 B2 D R2 U2,14
U' R2 B2 D F2 L2 D R2 U2 B2 D' F2 U B2,14
U' L2 B2 R2 L2 U' B2 U' R2 U B2 D2,12
U2 F2 B2 R2 U' B2 L2 D2 F2 R2 D R2 D F2,14
R2 U F2 L2 U' R2 D R2 D' B2 U F2 L2 D2 B2,15
U F2 R2 U R2 U B2 R2 D B2 D F2 U2 L2,14
U F2 L2 F2 B2 U' L2 U R2 U' B2 D' F2 B2,14
F2 D F2 D' B2 L2 F2 U B2 L2 D' B2 D' R2,14
L2 D' F2 B2 L2 D R2 D' L2 U' R2 B2 U' L2,14
U R2 D L2 U' L2 F2 D' R2 D L2 U' R2 L2,14
U2 R2 U L2 D' R2 F2 L2 U L2 U' D2 F2 L2,14
U2 B2 D' R2 B2 D2 R2 D' L2 U' R2 D2 L2,13
R2 U2 F2 U' L2 F2 L2 U2 B2 D' B2 U F2,13
U R2 L2 B2 D L2 D' F2 D R2 D B2 R2 L2 U2,15
F2 U D B2 L2 U2 F2 L2 D2 F2 U F2 D',13
U F2 D' R2 B2 D' B2 U' R2 D' R2 B2 D2 F2,14
D2 F2 R2 D R2 D' R2 L2 U' R2 L2 U B2,13
U2 B2 U F2 R2 B2 U' R2 U R2 D B2 U' F2,14
L2 B2 D' B2 D2 B2 R2 D' L2 D F2 B2 U2 L2,14
D' B2 U' L2 F2 L2 F2 U' F2 D B2 D,12
D' F2 U L2 U L2 U2 D' L2 D' B2 L2,12
U B2 R2 F2 U' L2 U' B2 U2 D' R2 D' R2,13
U D2 R2 U' R2 L2 D' R2 F2 L2 B2 R2 F2,13
L2 D2 R2 U R2 D' B2 U' F2 R2 U' B2 U2 L2,14
R2 L2 D R2 U' F2 D2 L2 D R2 F2 U2 R2,13
U' F2 U2 B2 D' B2 R2 U2 D R2 F2 L2 F2,13
U' L2 U F2 L2 D2 L2 U' R2 U B2 D2,12
U F2 U2 F2 D' F2 U R2 B2 L2 D' B2 D F2 U,15
U2 F2 R2 L2 U B2 U2 F2 U' B2 R2 D' L2 U,14
U' B2 D2 F2 U R2 U' L2 D R2 L2 B2 R2 L2,14
U R2 U F2 R2 D2 R2 U2 R2 B2 U' F2 L2 U F2,15
D' R2 U' L2 F2 U' F2 D R2 B2 D' B2 D2 B2 R2,15
L2 D' L2 U' R2 U L2 B2 D' B2 U2 B2,12
R2 U' B2 D' L2 U' F2 D' B2 L2 U2 B2,12
U L2 D' B2 U' R2 F2 B2 R2 D' B2 D R2 D,14
U2 R2 D' B2 D' F2 U B2 U' B2 D' B2 U2 R2,14
U' B2 U' R2 F2 U2 R2 B2 U R2 U' B2,12
F2 U R2 D2 R2 B2 U B2 U' F2 R2 U F2 D2 L2,15
D F2 U2 F2 R2 D L2 B2 D' L2 B2 U' B2,13
U' L2 U R2 F2 U2 R2 B2 D R2 U L2 B2 D L2,15
B2 U R2 B2 D' R2 F2 D' F2 D' R2 D2,12
B2 R2 L2 D2 L2 D B2 R2 D' L2 D' B2 D2 F2,14
U' F2 U R2 U2 F2 U' L2 B2 U' F2 D2 B2,13
U R2 U2 F2 D' F2 U2 R2 D F2 R2 U R2 U' L2,15
R2 U' R2 B2 D' F2 D' F2 U R2 U' F2 D',13
R2 U2 L2 F2 U' B2 L2 U' L2 D L2 U' R2 U',14
U R2 L2 F2 D R2 L2 U R2 U2 R2 D2 R2,13
U R2 B2 U' B2 D2 B2 R2 U' L2 D2 R2 F2 U F2,15
U' R2 F2 B2 U' B2 D' L2 U R2 F2 U L2 U2 B2,15
U R2 U2 B2 D F2 D B2 D' B2 R2 L2 D' B2,14
U L2 U' R2 U R2 F2 D L2 D F2 L2 U,13
D R2 F2 U' L2 U2 R2 B2 U L2 F2 U2 B2 D',14
U2 F2 B2 L2 F2 U R2 U F2 R2 U2 R2 U,13
D2 B2 U B2 L2 U' R2 U L2 F2 U R2 U',13
U F2 D B2 U B2 D2 B2 U' L2 U2 R2 F2 D',14
B2 U' R2 D' L2 D2 F2 L2 U F2 D',11
U2 B2 R2 D B2 U' B2 U2 F2 R2 D F2 R2 D2,14
F2 U2 F2 D' R2 D2 L2 B2 U B2 R2 L2 U,13
R2 F2 D2 L2 D' B2 U' F2 U L2 U' F2 U2 R2,14
U2 B2 R2 L2 D2 F2 L2 D B2 L2 U2 R2 D' R2,14
U' L2 B2 U F2 D' R2 B2 D2 B2 D' L2 D' L2,14
U R2 F2 D' L2 F2 D2 F2 U' R2 U' R2 B2 U' F2 U2,16
L2 U F2 B2 U B2 D' F2 R2 L2 B2 D R2,13
U' R2 U R2 D2 B2 D F2 U F2 U' B2 D' F2 B2,15
U' F2 U' R2 F2 D F2 R2 U2 L2 D B2 U',13
U D2 B2 R2 U2 R2 D B2 R2 U B2 L2 B2 L2,14
U F2 U L2 F2 D F2 L2 U R2 B2 D2 F2 D' B2,15
F2 D F2 D2 B2 D L2 B2 L2 U' R2 D' L2,13
F2 D' B2 U L2 U F2 L2 U2 L2 B2 L2 U,13
U2 L2 D' F2 L2 D L2 U' B2 U R2 U' L2 F2 D',15
R2 D B2 U' F2 D2 B2 L2 U' L2 U F2 R2 U',14
R2 L2 D R2 U' R2 D2 F2 R2 U F2 U,12
F2 R2 F2 U2 F2 D2 F2 U R2 D2 F2,11
R2 D2 R2 U R2 B2 D' L2 F2 D' B2 R2 L2 D B2,15
R2 L2 U L2 F2 U' L2 D F2 D2 L2 D2,12
U D F2 U F2 R2 U L2 U2 L2 F2 D' B2 D',14
L2 F2 D' F2 D' R2 L2 B2 L2 D2 L2 U F2,13
U R2 F2 U L2 F2 U2 B2 D' B2 L2 F2 U2 F2 D,15
B2 U R2 D2 R2 F2 R2 U' R2 L2 U L2,12
U L2 D F2 B2 R2 U R2 L2 D F2 U' R2 U,14
L2 U' R2 D L2 U2 B2 L2 B2 R2 U B2 U2,13
D2 L2 U F2 U' B2 U R2 L2 B2 R2 U B2 D2 R2,15
F2 U L2 U' B2 U R2 B2 R2 F2 U R2 D' L2,14
F2 L2 D2 B2 U B2 R2 B2 U2 B2 L2 U L2,13
U2 L2 U L2 U2 F2 B2 U R2 U F2 U B2 D2,14
R2 F2 D R2 U R2 L2 B2 R2 L2 D' B2 U',13
U' R2 D' L2 U' R2 D F2 B2 L2 U' F2 U',13
U' B2 R2 U2 R2 U' R2 D F2 U F2 L2 D F2,14
D2 R2 U' F2 U R2 F2 U' L2 D' F2 U,12
R2 F2 U' R2 D R2 D' R2 L2 F2 U L2 B2 D2,14
R2 U F2 U L2 U' B2 U' B2 D L2 D' R2,13
U R2 B2 U' R2 F2 R2 U2 B2 U' F2 D2 L2,13
R2 U R2 F2 U2 F2 B2 U' B2 U F2 D2 B2,13
F2 R2 U' R2 D' R2 U R2 B2 U R2 B2 U' F2 U,15
F2 U' F2 L2 U L2 U' L2 D' B2 D' B2,12
U' L2 U2 L2 F2 D' L2 F2 U2 F2 U L2 U L2,14
B2 R2 B2 D R2 U F2 L2 F2 L2 U',11
L2 U F2 B2 U R2 U' B2 D R2 U' F2 B2,13
B2 U2 R2 L2 B2 L2 D' L2 D F2 L2 D,12
U2 B2 D2 F2 R2 U' F2 U B2 L2 U B2 U B2,14
U' L2 D' R2 B2 D' B2 L2 B2 D2 F2 D' R2,13
R2 L2 B2 U F2 D B2 D' R2 D' L2 F2 D R2,14
U' F2 R2 U D' B2 U' F2 B2 R2 U L2 U',13
U' R2 B2 U' B2 U F2 U' F2 L2 D R2 D' L2,14
U' L2 D' R2 U B2 R2 D L2 D R2 L2 F2 D2,14
U R2 U' B2 R2 U B2 R2 U2 D' B2 D' R2 B2,14
U2 D' F2 U' F2 L2 U R2 L2 U B2 D F2,13
U R2 U R2 B2 D' L2 U F2 U' R2 B2 R2 D,14
D2 L2 D L2 F2 D R2 L2 F2 D B2 D2 B2,13
R2 U L2 D F2 R2 L2 D' L2 U B2 D F2 U' R2 U',16
D L2 U B2 U' L2 F2 R2 U' R2 U' R2 F2,13
U' F2 L2 B2 U' B2 D' L2 U F2 U2 L2 B2,13
U L2 U' R2 L2 U' L2 D L2 U F2 U2 R2,13
B2 R2 B2 U' R2 L2 F2 U R2 F2 D B2,12
F2 R2 U R2 B2 U F2 R2 U R2 D' B2 U' R2,14
B2 U R2 B2 U F2 B2 R2 U R2 L2 U2 B2 U',14
U F2 U R2 D' B2 U2 R2 F2 U L2 D B2 U2,14
U F2 B2 U B2 L2 U F2 D R2 L2 U2 B2,13
D' F2 D L2 F2 U L2 B2 U F2 L2 U B2 D2,14
U' F2 B2 U L2 D2 F2 U' F2 D' L2 B2 U' F2,14
U2 R2 B2 D' L2 U B2 L2 B2 D' B2,11
R2 D B2 U' R2 D F2 U' F2 U' R2 F2 B2 U2 F2,15
U L2 U2 L2 F2 U' B2 D L2 U' R2 D L2 D B2,15
U' L2 B2 D L2 F2 L2 F2 U2 B2 D R2 U,13
U L2 U B2 D2 L2 D' R2 D R2 D2 L2 B2 D L2,15
R2 D' L2 D B2 D2 R2 B2 R2 D' F2 L2 D2,13
L2 F2 D' L2 D' L2 F2 U B2 L2 B2 R2,12
F2 B2 L2 D' R2 U B2 L2 D2 L2 D F2 D R2,14
U' B2 L2 U F2 R2 U F2 U' B2 D2 L2 B2 R2,14
U R2 F2 U F2 B2 U2 R2 B2 U' R2 D2,12
R2 L2 F2 R2 U2 B2 U2 F2 U B2,10
U B2 D B2 R2 U2 F2 R2 U B2 L2 U' L2,13
B2 D F2 R2 U2 L2 D L2 B2 R2 F2 U',12
U2 F2 U B2 U2 F2 D R2 B2 R2 U2 F2 D',13
U2 F2 U' R2 L2 B2 U2 F2 D B2 U' B2 U2,13
U L2 F2 D2 L2 D L2 B2 D' F2 U B2 L2 U' L2,15
L2 D2 F2 U L2 D' L2 D B2 D' R2 F2 B2 D' L2,15
R2 D' F2 U B2 L2 U' L2 U R2 D' F2 D L2 U,15
R2 F2 B2 U R2 D' B2 U L2 U F2 D2 L2,13
R2 D' R2 D2 F2 B2 R2 B2 U' F2 U' B2 R2 L2,14
U D L2 U' L2 D2 B2 R2 D L2 U' L2 F2,13
U' F2 R2 B2 R2 U2 R2 U' R2 D' L2 U R2,13
U' B2 U2 F2 R2 F2 U' F2 D' R2 F2 B2 U R2 D',15
U2 R2 D' L2 D' R2 L2 D' B2 L2 U2 R2 U2,13
B2 L2 B2 U F2 U B2 R2 U2 D' B2 U2 L2,13
U R2 U2 R2 U' B2 U L2 U' F2 U R2 F2 U B2 R2,16
F2 U F2 U' B2 U' B2 L2 U' L2 D B2 U R2,14
B2 D F2 R2 D2 L2 B2 D B2 U B2 L2 U,13
R2 B2 U R2 F2 L2 B2 D L2 D' L2 U' L2 D2,14
R2 U' F2 U R2 U' B2 R2 F2 B2 D B2 U2,13
D R2 B2 U L2 B2 L2 U2 L2 D L2 B2 U L2,14
U2 L2 U' B2 U2 L2 U' B2 D' R2 B2 D',12
U B2 L2 F2 D' L2 F2 D' F2 L2 D2 R2 U D2,14
D L2 F2 U' L2 B2 U' F2 U' B2 U' R2 F2,13
U R2 U' B2 U' F2 L2 U2 L2 B2 R2 U' B2 U,14
D2 B2 U F2 L2 B2 L2 U' L2 D F2 U' L2 D',14
F2 D R2 F2 U2 D' B2 R2 F2 R2 D' F2 U',13
U B2 U F2 L2 U2 B2 D F2 B2 L2 U' R2 U2,14
U2 R2 U' R2 U' B2 U2 R2 U F2 L2 D F2 L2,14
F2 U F2 D2 B2 L2 D' B2 U F2 B2 U R2 U,14
F2 U' L2 B2 D' R2 B2 U L2 D2 B2 U,12
R2 U2 L2 D' R2 D' F2 U R2 B2 R2 B2 U R2,14
U B2 U2 R2 B2 U' F2 D' R2 D' L2 B2 D2 B2 D2,15
U F2 R2 U' B2 U2 D' F2 R2 D2 F2 R2 U' F2 U,15
U D B2 U' F2 D2 R2 F2 B2 U R2 D' L2,13
U F2 R2 U' F2 D' L2 U2 B2 U L2 D',12
F2 U R2 B2 D B2 R2 D R2 F2 D L2 B2 L2,14
D' R2 U F2 U' F2 B2 U' B2 U R2 L2 F2 R2,14
L2 U2 L2 U' B2 U B2 U B2 U' F2 U' R2,13
F2 U' B2 L2 U2 F2 L2 U L2 U' L2 U2 L2 U2,14
D2 B2 L2 U' R2 D R2 F2 B2 D' B2 R2 F2,13
U' R2 U R2 D' F2 D' B2 U2 F2 D' R2 L2 F2,14
F R2 B L2 F' U2 B' U2 R2 B2 R2 B2,12
L2 F2 D B2 U R2 D' B2 R2 D R2 D2 F2 R2,14
F2 U R2 D' R2 D' L2 F2 U' R2 U L2,12
U2 L2 U' L2 B2 U B2 U2 B2 D' F2 D B2 U',14
U D B2 D L2 F2 D2 F2 D R2 D' F2 D' L2,14
U F2 U R2 D2 R2 D' F2 B2 U F2 D L2 D L2,15
U R2 U F2 U L2 D2 R2 U' F2 L2 F2 R2 U R2,15
U2 B2 D F2 U2 L2 U R2 F2 L2 U2 B2 D' L2,14
D' R2 U B2 D' B2 R2 L2 D B2 L2 F2 L2 D B2 D2,16
D' B2 R2 U' B2 U F2 B2 R2 U' F2 U' F2 D',14
D2 L2 U F2 D' R2 B2 U' L2 U L2 D2 R2 F2,14
F2 U D2 L2 D' B2 D2 B2 L2 D' L2 B2 D R2,14
D' F2 L2 U' R2 B2 D B2 U' F2 U B2 D R2,14
L2 D2 B2 D B2 U' B2 R2 L2 U F2 D' L2 D',14
U2 B2 L2 B2 L2 U B2 L2 U R2 B2 U D2 R2,14
D2 B2 U B2 U F2 R2 D F2 U' B2 D' R2,13
U R2 U2 L2 D' F2 U' L2 U' L2 D2 L2 F2 U' B2 U',16
U' B2 U' L2 D B2 D F2 D2 F2 L2 B2 R2,13
U' R2 F2 U L2 D2 F2 U' L2 D2 R2 F2 U B2 R2,15
B2 U' F2 D F2 R2 F2 R2 U' D' B2 L2,12
U' R2 D F2 L2 D F2 U' B2 L2 D F2 U' R2,14
U' L2 U' F2 L2 D2 R2 D' L2 B2 U' B2 U L2 B2,15
U2 L2 D2 B2 U F2 D' R2 B2 R2 B2 L2 U,13
U' L2 U F2 B2 D B2 U' F2 B2 L2 D R2,13
D B2 U2 F2 R2 B2 D' B2 R2 U B2 R2 U F2,14
B2 U2 L2 U' L2 D B2 R2 L2 D' L2 D B2 D',14
U R2 F2 U R2 U' L2 D L2 D' R2 D2 F2 R2 B2,15
U2 R2 D F2 U R2 L2 B2 U2 F2 D R2 F2 L2 F2,15
U F2 D B2 U' R2 D' R2 U R2 D' L2 B2 U' F2 L2,16
U2 B2 U L2 D B2 D B2 R2 U F2 L2 D2,13
U D2 F2 L2 F2 R2 U R2 L2 F2 U2 F2 D F2,14
D' L2 U' L2 D' R2 F2 U' L2 D' F2 D2 B2 U,14
F2 U R2 F2 U2 F2 D' R2 F2 U L2 D2 B2,13
U R2 U B2 U' L2 D' L2 U R2 B2 U2 F2,13
U2 F2 L2 D' L2 B2 D2 F2 U2 D' F2 R2 D' B2,14
F2 U B2 U' R2 D2 F2 D F2 L2 U2 R2 D R2 F2,15
